United States,Verizon,1,311,483,0.007,
United States,Verizon,1,311,484,0.007,
United States,Verizon,1,311,485,0.007,
United States,Verizon,1,311,486,0.007,
United States,Verizon,1,311,487,0.007,
United States,Verizon,1,311,488,0.007,
United States,Verizon,1,311,489,0.007,
United States,Verizon,1,310,10,0.007,
United States,Verizon,1,310,12,0.007,
United States,Verizon,1,310,890,0.007,
United States,Verizon,1,310,910,0.007,
United States,US Cellular,1,311,220,0.009,
United States,US Cellular,1,311,580,0.009,
United States,US Cellular,1,310,730,0.009,
United States,All Networks,1,,,0.004,
United States Toll-Free,AT&T,1,310,150,0.009,
United States Toll-Free,AT&T,1,310,170,0.009,
United States Toll-Free,AT&T,1,310,280,0.009,
United States Toll-Free,AT&T,1,310,380,0.009,
United States Toll-Free,AT&T,1,310,410,0.009,
United States Toll-Free,AT&T,1,310,560,0.009,
United States Toll-Free,AT&T,1,310,670,0.009,
United States Toll-Free,AT&T,1,310,680,0.009,
United States Toll-Free,AT&T,1,311,160,0.009,
United States Toll-Free,AT&T,1,311,180,0.009,
United States Toll-Free,T-Mobile,1,310,160,0.009,
United States Toll-Free,T-Mobile,1,310,200,0.009,
United States Toll-Free,T-Mobile,1,310,210,0.009,
United States Toll-Free,T-Mobile,1,310,220,0.009,
United States Toll-Free,T-Mobile,1,310,230,0.009,
United States Toll-Free,T-Mobile,1,310,240,0.009,
United States Toll-Free,T-Mobile,1,310,250,0.009,
United States Toll-Free,T-Mobile,1,310,260,0.009,
United States Toll-Free,T-Mobile,1,310,270,0.009,
United States Toll-Free,T-Mobile,1,310,310,0.009,
United States Toll-Free,T-Mobile,1,310,490,0.009,
United States Toll-Free,T-Mobile,1,310,660,0.009,
United States Toll-Free,T-Mobile,1,310,800,0.009,
United States Toll-Free,Verizon,1,311,110,0.009,
United States Toll-Free,Verizon,1,311,270,0.009,
United States Toll-Free,Verizon,1,311,271,0.009,
United States Toll-Free,Verizon,1,311,272,0.009,
United States Toll-Free,Verizon,1,311,273,0.009,
United States Toll-Free,Verizon,1,311,274,0.009,
United States Toll-Free,Verizon,1,311,275,0.009,
United States Toll-Free,Verizon,1,311,276,0.009,
United States Toll-Free,Verizon,1,311,277,0.009,
United States Toll-Free,Verizon,1,311,278,0.009,
United States Toll-Free,Verizon,1,311,279,0.009,
United States Toll-Free,Verizon,1,311,280,0.009,
United States Toll-Free,Verizon,1,311,281,0.009,
United States Toll-Free,Verizon,1,311,282,0.009,
United States Toll-Free,Verizon,1,311,283,0.009,
United States Toll-Free,Verizon,1,311,284,0.009,
United States Toll-Free,Verizon,1,311,285,0.009,
United States Toll-Free,Verizon,1,311,286,0.009,
United States Toll-Free,Verizon,1,311,287,0.009,
United States Toll-Free,Verizon,1,311,288,0.009,
United States Toll-Free,Verizon,1,311,289,0.009,
United States Toll-Free,Verizon,1,311,390,0.009,
United States Toll-Free,Verizon,1,311,480,0.009,
United States Toll-Free,Verizon,1,311,481,0.009,
United States Toll-Free,Verizon,1,311,482,0.009,
United States Toll-Free,Verizon,1,311,483,0.009,
United States Toll-Free,Verizon,1,311,484,0.009,
United States Toll-Free,Verizon,1,311,485,0.009,
United States Toll-Free,Verizon,1,311,486,0.009,
United States Toll-Free,Verizon,1,311,487,0.009,
United States Toll-Free,Verizon,1,311,488,0.009,
United States Toll-Free,Verizon,1,311,489,0.009,
United States Toll-Free,Verizon,1,310,10,0.009,
United States Toll-Free,Verizon,1,310,12,0.009,
United States Toll-Free,Verizon,1,310,890,0.009,
United States Toll-Free,Verizon,1,310,910,0.009,
United States Toll-Free,US Cellular,1,311,220,0.009,
United States Toll-Free,US Cellular,1,311,580,0.009,
United States Toll-Free,US Cellular,1,310,730,0.009,
United States Toll-Free,All Networks,1,,,0.009,
Uruguay,Antel,598,748,1,0.0204,New Breakout
Uruguay,Claro Uruguay,598,748,10,0.049,New Breakout
Uruguay,Telefonica Uruguay,598,748,7,0.0663,New Breakout
Venezuela,Digitel,58,734,1,0.0672,New Breakout
Venezuela,Digitel,58,734,2,0.0672,New Breakout
Venezuela,Movilnet Venezuela,58,734,6,0.0135,New Breakout
Venezuela,Movistar Venezuela,58,734,4,0.063,New Breakout
Venezuela,All Networks,58,734,,0.0672,New Breakout
